method,seed,ood_level,episode,steps,ep_return,success,failures_detected,recoveries_attempted,recoveries_succeeded,safety_violations,time_to_recover,planning_ms
gatsr_no_cbf,1,0.5,9,160,113.4245796193757,0,12,1,0,0,-1.0,30.598351874868968
gatsr_no_cbf,1,1.0,0,159,275.7532778660916,1,0,0,0,0,-1.0,30.854942767262905
gatsr_no_cbf,1,1.0,1,174,103.54945801856141,0,20,1,0,0,-1.0,30.067844827854792
gatsr_no_cbf,1,1.0,2,196,308.330774162742,1,0,0,0,0,-1.0,32.60516173180136
gatsr_no_cbf,1,1.0,3,229,325.6615488900186,1,0,0,0,0,-1.0,51.775742794476514
gatsr_no_cbf,1,1.0,4,210,316.63083669593743,1,0,0,0,0,-1.0,38.903686665608326
gatsr_no_cbf,1,1.0,5,164,291.87542191634503,1,0,0,0,0,-1.0,29.503400610382215
gatsr_no_cbf,1,1.0,6,155,283.83990644076107,1,0,0,0,0,-1.0,31.61814064425867
gatsr_no_cbf,1,1.0,7,195,309.6618249905274,1,0,0,0,0,-1.0,32.73767076838666
gatsr_no_cbf,1,1.0,8,112,234.9666999727606,1,0,0,0,0,-1.0,30.28681786028236
gatsr_no_cbf,1,1.0,9,146,101.11797475785873,0,3,1,0,0,-1.0,30.004742464420627
gatsr_no_cbf,2,0.0,0,174,118.17617768283107,0,15,1,0,0,-1.0,29.880766090789766
gatsr_no_cbf,2,0.0,1,205,316.79639250255957,1,0,0,0,0,-1.0,29.769039998205788
gatsr_no_cbf,2,0.0,2,231,328.87768510190824,1,0,0,0,0,-1.0,29.953135498769146
gatsr_no_cbf,2,0.0,3,219,324.95392438653465,1,0,0,0,0,-1.0,29.412683100039864
gatsr_no_cbf,2,0.0,4,153,282.0581702333567,1,0,0,0,0,-1.0,32.402069935973834
gatsr_no_cbf,2,0.0,5,154,283.078061746497,1,0,0,0,0,-1.0,31.118701947263332
gatsr_no_cbf,2,0.0,6,198,312.42185210886805,1,0,0,0,0,-1.0,31.58424090478814
gatsr_no_cbf,2,0.0,7,82,45.88382461614603,0,8,1,0,0,-1.0,30.976915854120218
gatsr_no_cbf,2,0.0,8,180,297.3111759371523,1,0,0,0,0,-1.0,30.538810552550583
gatsr_no_cbf,2,0.0,9,93,4.117440413515737,0,2,1,0,0,-1.0,30.612461289556155
gatsr_no_cbf,2,0.5,0,177,117.44210361558663,0,7,1,0,0,-1.0,31.023817515069105
gatsr_no_cbf,2,0.5,1,206,318.0367508545158,1,0,0,0,0,-1.0,31.008469902693285
gatsr_no_cbf,2,0.5,2,225,322.4360519141108,1,0,0,0,0,-1.0,32.31850666589
gatsr_no_cbf,2,0.5,3,217,322.9165404034654,1,0,0,0,0,-1.0,29.339745159535603
gatsr_no_cbf,2,0.5,4,160,288.2482601561826,1,0,0,0,0,-1.0,36.175844374884036
gatsr_no_cbf,2,0.5,5,156,285.1743175338953,1,0,0,0,0,-1.0,42.74024102554764
gatsr_no_cbf,2,0.5,6,200,314.1796086735352,1,0,0,0,0,-1.0,42.081451501871925
gatsr_no_cbf,2,0.5,7,112,234.95299433619675,1,0,0,0,0,-1.0,35.73360892966905
gatsr_no_cbf,2,0.5,8,161,114.86049209297978,0,11,1,0,0,-1.0,28.117924846957514
gatsr_no_cbf,2,0.5,9,125,244.66749677427543,1,0,0,0,0,-1.0,28.66954960115254
gatsr_no_cbf,2,1.0,0,174,103.69229420243033,0,20,1,0,0,-1.0,29.72667011426997
gatsr_no_cbf,2,1.0,1,196,308.330774162742,1,0,0,0,0,-1.0,33.17138724348612
gatsr_no_cbf,2,1.0,2,229,325.6615488900186,1,0,0,0,0,-1.0,25.47703056665357
gatsr_no_cbf,2,1.0,3,210,316.63083669593743,1,0,0,0,0,-1.0,24.68998428666964
gatsr_no_cbf,2,1.0,4,164,291.87542191634503,1,0,0,0,0,-1.0,26.82577499696735
gatsr_no_cbf,2,1.0,5,155,283.83990644076107,1,0,0,0,0,-1.0,26.610501290809722
gatsr_no_cbf,2,1.0,6,195,309.6618249905274,1,0,0,0,0,-1.0,23.478216409253385
gatsr_no_cbf,2,1.0,7,112,234.9666999727606,1,0,0,0,0,-1.0,23.612114285892208
gatsr_no_cbf,2,1.0,8,147,101.12776487582742,0,12,1,0,0,-1.0,23.543581631443253
gatsr_no_cbf,2,1.0,9,122,241.58738349813595,1,0,0,0,0,-1.0,23.507121310580796
gatsr_no_layered,0,0.0,0,119,-6.569737455369307,0,8,4,3,42,1.0,23.701665545383296
gatsr_no_layered,0,0.0,1,106,-24.179840853752594,0,5,1,0,38,-1.0,23.667187733083683
gatsr_no_layered,0,0.0,2,136,-1.429344102363757,0,5,2,1,43,1.0,23.427493381057182
gatsr_no_layered,0,0.0,3,177,45.543550093468156,0,5,1,0,38,-1.0,23.449596610199134
gatsr_no_layered,0,0.0,4,123,-39.69647023642626,0,10,6,5,38,1.2,23.641726018660286
gatsr_no_layered,0,0.0,5,109,-46.589394377455676,0,5,1,0,37,-1.0,27.41409449596727
gatsr_no_layered,0,0.0,6,118,51.84366209317497,0,5,1,0,39,-1.0,26.737936437465407
gatsr_no_layered,0,0.0,7,174,98.64795269325188,0,5,1,0,35,-1.0,27.59125919533551
gatsr_no_layered,0,0.0,8,134,1.1725498723900785,0,4,1,0,35,-1.0,28.152437312893376
gatsr_no_layered,0,0.0,9,129,65.43387387359282,0,5,1,0,37,-1.0,26.939732556830542
gatsr_no_layered,0,0.5,0,122,-3.626861291811892,0,5,1,0,38,-1.0,27.184242621678706
gatsr_no_layered,0,0.5,1,98,-29.75590137539396,0,8,3,2,37,1.5,25.99217959118969
gatsr_no_layered,0,0.5,2,170,-3.9655034778481735,0,5,1,0,39,-1.0,23.80149705602568
gatsr_no_layered,0,0.5,3,133,-5.724088257061737,0,5,2,1,41,1.0,23.84261052602118
gatsr_no_layered,0,0.5,4,145,-26.648207148825023,0,4,1,0,38,-1.0,23.63644896580934
gatsr_no_layered,0,0.5,5,114,-43.533421351434534,0,9,5,4,39,1.0,23.828471928585746
gatsr_no_layered,0,0.5,6,149,119.79809804866105,0,10,6,5,38,1.2,24.277773153289978
gatsr_no_layered,0,0.5,7,128,2.3948030233376016,0,5,1,0,43,-1.0,23.40505234496959
gatsr_no_layered,0,0.5,8,143,3.6135463616622445,0,13,6,5,41,2.2,23.508635665846896
gatsr_no_layered,0,0.5,9,124,1.9107389249519144,0,9,5,4,37,1.0,23.40324597119639
gatsr_no_layered,0,1.0,0,136,8.405260803388785,0,5,1,0,42,-1.0,23.051731617563156
gatsr_no_layered,0,1.0,1,92,-33.93618273229258,0,5,1,0,34,-1.0,23.19599456361333
gatsr_no_layered,0,1.0,2,143,-21.67769381104604,0,5,1,0,48,-1.0,23.226927273900255
gatsr_no_layered,0,1.0,3,187,32.13735223661993,0,5,1,0,42,-1.0,23.43680748664948
gatsr_no_layered,0,1.0,4,134,-14.554827440421846,0,6,3,2,38,1.5,23.44512612143629
gatsr_no_layered,0,1.0,5,100,-52.41188266638388,0,6,1,0,42,-1.0,23.301694002584554
gatsr_no_layered,0,1.0,6,134,67.3079724389354,0,6,2,1,36,2.0,23.39839999939301
gatsr_no_layered,0,1.0,7,109,-13.105539948269879,0,5,2,1,42,1.0,23.457188072182888
gatsr_no_layered,0,1.0,8,224,78.74696710527664,0,5,2,1,42,1.0,23.61925669824164
gatsr_no_layered,0,1.0,9,155,79.02839913348126,0,13,9,8,40,1.25,23.336486453415766
gatsr_no_layered,1,0.0,0,113,-19.679989773400422,0,6,2,1,43,2.0,23.339024775319494
gatsr_no_layered,1,0.0,1,184,8.557358903208538,0,11,8,7,43,1.0,23.44572391650771
gatsr_no_layered,1,0.0,2,126,-13.199744686542786,0,5,2,1,46,1.0,23.595974603686333
gatsr_no_layered,1,0.0,3,128,-39.80731338222536,0,4,1,0,44,-1.0,23.490156249408756
gatsr_no_layered,1,0.0,4,102,-49.85012694122225,0,4,1,0,35,-1.0,23.595204904410696
gatsr_no_layered,1,0.0,5,145,112.81722871897894,0,8,4,3,39,1.0,23.40416965347811
gatsr_no_layered,1,0.0,6,131,6.559854939889917,0,4,1,0,37,-1.0,23.273535876602416
gatsr_no_layered,1,0.0,7,108,-21.143741916775113,0,7,3,2,44,1.0,23.3454592579855
gatsr_no_layered,1,0.0,8,112,59.053914685859965,0,7,3,2,42,1.5,23.508172322181053
gatsr_no_layered,1,0.0,9,107,-18.910156552845507,0,5,2,1,39,1.0,23.54840934113382
gatsr_no_layered,1,0.5,0,135,-2.0347384682118843,0,5,1,0,35,-1.0,23.5407659279493
gatsr_no_layered,1,0.5,1,113,-39.584729510433384,0,8,4,3,43,1.0,23.389686722168285
gatsr_no_layered,1,0.5,2,111,-24.85904698997416,0,8,4,3,39,1.0,23.41194774720583
gatsr_no_layered,1,0.5,3,139,-30.96234358295554,0,9,5,4,42,1.5,30.279835976288393
gatsr_no_layered,1,0.5,4,102,-51.25781385077645,0,5,1,0,43,-1.0,31.3706598033462
gatsr_no_layered,1,0.5,5,196,59.29687997291907,0,8,5,4,40,1.0,26.425204592001414
gatsr_no_layered,1,0.5,6,112,-11.890962828832997,0,5,1,0,44,-1.0,23.576245534578838
gatsr_no_layered,1,0.5,7,119,-12.435736385932998,0,4,1,0,42,-1.0,23.466808403971285
gatsr_no_layered,1,0.5,8,148,25.067372015979927,0,8,4,3,39,1.3333333333333333,23.78673581257022
gatsr_no_layered,1,0.5,9,122,-8.3354241498933,0,7,3,2,44,1.0,26.281304917485286
gatsr_no_layered,1,1.0,0,100,-28.717034433026825,0,5,1,0,33,-1.0,26.043054999317974
gatsr_no_layered,1,1.0,1,129,-30.281696929192137,0,6,2,1,42,1.0,25.55970930270562
gatsr_no_layered,1,1.0,2,111,-25.739943285916496,0,5,1,0,43,-1.0,23.551565768020982
gatsr_no_layered,1,1.0,3,115,-44.76214966018978,0,5,2,1,44,1.0,23.55003217285823
gatsr_no_layered,1,1.0,4,146,-23.392714503395126,0,9,4,3,37,1.3333333333333333,23.68323904045934
gatsr_no_layered,1,1.0,5,145,12.91980396031309,0,4,1,0,40,-1.0,23.62037792938344
gatsr_no_layered,1,1.0,6,108,-13.996184022943197,0,5,1,0,45,-1.0,23.44763796362612
gatsr_no_layered,1,1.0,7,133,-0.4870399560045797,0,9,6,5,37,1.0,23.61024887287023
gatsr_no_layered,1,1.0,8,145,76.96098677527338,0,12,7,6,32,1.6666666666666667,23.34935654934239
gatsr_no_layered,1,1.0,9,121,-9.330336342575151,0,5,1,0,45,-1.0,23.391237193314467
gatsr_no_layered,2,0.0,0,160,-7.965908249045697,0,4,1,0,43,-1.0,23.556548124543042
gatsr_no_layered,2,0.0,1,118,-18.66035462748158,0,5,1,0,38,-1.0,23.396911863158692
gatsr_no_layered,2,0.0,2,111,-47.65989896343751,0,7,4,3,40,1.0,23.30736306219085
gatsr_no_layered,2,0.0,3,115,-42.856663851340095,0,5,2,1,37,1.0,23.352978265155915
gatsr_no_layered,2,0.0,4,152,21.375206112693235,0,4,1,0,40,-1.0,23.282507237270597
gatsr_no_layered,2,0.0,5,115,-8.677750669880268,0,5,1,0,43,-1.0,23.24292086692446
gatsr_no_layered,2,0.0,6,103,-24.92958258845158,0,5,1,0,39,-1.0,23.41882426809357
gatsr_no_layered,2,0.0,7,113,60.60359014656916,0,5,1,0,38,-1.0,23.493174338338285
gatsr_no_layered,2,0.0,8,115,-12.446387552685607,0,5,1,0,44,-1.0,23.469743477787983
gatsr_no_layered,2,0.0,9,161,29.775871849248105,0,6,2,1,39,2.0,24.061199380677795
gatsr_no_layered,2,0.5,0,108,-42.72455905094321,0,6,2,1,39,1.0,25.902612038340454
gatsr_no_layered,2,0.5,1,132,-8.651533567320683,0,6,3,2,40,1.0,26.80554999537752
gatsr_no_layered,2,0.5,2,101,-53.42342130356784,0,5,1,0,45,-1.0,26.341642573531164
gatsr_no_layered,2,0.5,3,96,-52.50222049338853,0,4,1,0,43,-1.0,26.297719792031177
gatsr_no_layered,2,0.5,4,178,44.170229797071045,0,5,1,0,42,-1.0,26.197649438452142
gatsr_no_layered,2,0.5,5,96,2.1692301002700987,0,4,1,0,41,-1.0,26.623246875412104
gatsr_no_layered,2,0.5,6,105,-21.969137292208245,0,4,1,0,37,-1.0,25.58825143025301
gatsr_no_layered,2,0.5,7,137,84.71929152277728,0,15,11,10,36,1.2,23.552013865763826
gatsr_no_layered,2,0.5,8,132,-0.03359069689948058,0,5,2,1,39,1.0,23.595291669621613
gatsr_no_layered,2,0.5,9,136,36.24880781100897,0,5,1,0,47,-1.0,23.361374999855315
gatsr_no_layered,2,1.0,0,122,-34.10847511168589,0,5,1,0,44,-1.0,23.334453277934923
gatsr_no_layered,2,1.0,1,111,-25.168871401807166,0,6,2,1,42,1.0,23.39888828479358
gatsr_no_layered,2,1.0,2,119,-42.625274607362726,0,12,7,6,40,1.5,23.483957145402222
gatsr_no_layered,2,1.0,3,146,-23.32812924460903,0,9,5,4,35,1.0,23.43859931426952
gatsr_no_layered,2,1.0,4,151,18.003074297429592,0,5,2,1,37,2.0,23.308090727995243
gatsr_no_layered,2,1.0,5,147,18.2203074301556,0,12,8,7,37,1.0,23.410708163579812
gatsr_no_layered,2,1.0,6,105,-23.581634949990047,0,5,1,0,39,-1.0,23.718495237907128
gatsr_no_layered,2,1.0,7,144,96.54396753504432,0,10,7,6,38,1.1666666666666667,23.427566667022703
gatsr_no_layered,2,1.0,8,74,-48.33268732086532,0,7,1,0,42,-1.0,23.216718922658647
gatsr_no_layered,2,1.0,9,75,-42.65913852951337,0,5,1,0,45,-1.0,23.04012533587714
